PSEUDOEFEDRINA, PSEUDOEFEDRINA
PSEUDOEFEDRINA POLISTIREX, PSEUDOEFEDRINA POLISTIREX
PSIDIUM GUAJAVA L., PSIDIUM GUAJAVA L.
PSILOCIBINA, PSILOCIBINA
PSORINUM , PSORINUM
PSYCHOTRIA IPECACUANHA (BROT.) STOKES, PSYCHOTRIA IPECACUANHA (BROT.) STOKES
