SYMPHORICARPUS RACEMOSUS , SYMPHORICARPUS RACEMOSUS
SYMPHYTUM OFFICINALE , SYMPHYTUM OFFICINALE
SYMPHYTUM OFFICINALE L., SYMPHYTUM OFFICINALE L.
SYMPHYTUM X UPLANDICUM NYMAN, SYMPHYTUM X UPLANDICUM NYMAN
SYZYGIUM AROMATICUM (L.) MERR. & L.M. PERRY , SYZYGIUM AROMATICUM (L.) MERR. & L.M. PERRY
SYZYGIUM JAMBOLANUM   , SYZYGIUM JAMBOLANUM
