THEOBROMA CACAO L. , THEOBROMA CACAO L.
THERIDION  , THERIDION
THIOSINAMINUM , THIOSINAMINUM
THLASPI BURSA-PASTORIS , THLASPI BURSA-PASTORIS
THUYA OCCIDENTALIS , THUYA OCCIDENTALIS
THYMUS VULGARIS  L., THYMUS VULGARIS L.
THYROIDINUM, THYROIDINUM
