53395; PATANOL ; PATANOL; NOT FOUND; SOLN OFTAL 0.10 % 5 ML x 1; ALC
72226; PATANOL S ; PATANOL S; NOT FOUND; SOLN OFTAL 0.20 % 2.50 ML x 1; ALC
