0
0
0
0
109
4
0
0
0
0
0
0
0
2
0
143
3
217
1
36
56
12
28
253
1
0
0
0
0
2
0
0
6
0
46
32
147
79
49
9
13
1
18
42
16
8
1
12
13
4
4
2939
1143
4137
1346
170
926
299
148
235
0
866
702
401
942
1145
20
392
771
312
303
77
0
1
0
0
0
0
0
0
6
4
1
296
5
103
52
24
0
12
8
30
18
8
16
12
6
282
19
28
29
1
4
13
5
4
4
18
9
5
1
0
1
4
2
5
25
13
2
1026
6
72
39
136
1
61
28
21
0
501
22
182
462
0
6
1
9
77
4
40
49
16
23
0
150
22
133
40
13
0
5
0
315
1
63
0
5
0
0
0
0
0
0
