48070; MICOSTYL ; MICOSTYL; NOT FOUND; CREME 10 MG 45 G x 1 (/G); STF
48071; MICOSTYL ; MICOSTYL; NOT FOUND; LOC CREMOSA 10 MG 60 ML x 1 (/ML); STF
