500509001175411; HIDROCIN; HIDROCIN; NOT FOUND; 0.75 MG/ML + 0.5 MG/ML + 5 MG/ML SOL NAS CT FR PLAS OPC SPR X 10 ML; A4H
500509002171418; HIDROCIN; HIDROCIN; NOT FOUND; 0.75 MG/ML + 0.5 MG/ML + 5 MG/ML SOL NAS CT FR PLAS OPC SPR X 20 ML; A4H
