52466, DAKIN LIQUIDO , DAKIN LIQUIDO, NOT FOUND, LIQD 100 ML x 1, SDP
54840, DAKIN LIQUIDO , DAKIN LIQUIDO, NOT FOUND, LIQD 1000 ML x 1, SDP
