113866, IODETO DE POTASIO , IODETO POTASIO, NOT FOUND, XAROPE 100 ML x 1, VD_
76849, IODETO POTASIO , IODETO POTASIO, NOT FOUND, XAROPE 100 MG 100 ML x 1 (/5ML), VD_
