117270; ALCOOL ABSOLUTO ; ALCOOL ABSOLUTO; NOT FOUND; LIQD 1000 ML x 1; IB_
117268; ALCOOL ABSOLUTO ; ALCOOL ABSOLUTO; NOT FOUND; LIQD 50 ML x 1; IB_
117272; ALCOOL ETILICO ; ALCOOL ETILICO; ALCOOL ETILICO; LIQD 70 % 1000 ML x 1; IB_
117273; ALCOOL ETILICO ; ALCOOL ETILICO; ALCOOL ETILICO; LIQD 96 % 1000 ML x 1; IB_
