93336, FIRMAGON , FIRMAGON, NOT FOUND, S IN PO LIOF 120 MG 6 ML x 2, FER
93335, FIRMAGON , FIRMAGON, NOT FOUND, S IN PO LIOF 80 MG 6 ML x 1, FER
